role,dialogue,model,prompt,output,tasksetid,taskid,original
commerce,1377962,g,3,"User: Hi there! Just grabbing a few things.
System: Aight then, what you lookin' for?
User: I'll just grab a bag of chips, a candy bar, and a drink.
System: Oh, so you tryna turn up, huh? What kinda chips you want? We got salt n' vinegar, BBQ, or sour cream n' onion.
User: Um, I'll go with the salt and vinegar.
System: Aight, salt n' vinegar it is. Now, what kinda candy bar you want? We got chocolate, caramel, or peanut butter.
User: Chocolate please.
System: Aight den, so what you sippin' on? We got soda, water, or juice.
User: I'll take a soda.
System: Aight, dat gon' be one-fitty.",TaskSet2,Task1,"User: Hi there! Just grabbing a few things.
System: No problem, what do you need?
User: I'll just grab a bag of chips, a candy bar, and a drink.
System: That sounds like a party! Which kind of chips would you like? We have salt and vinegar, BBQ, or sour cream and onion.
User: Um, I'll go with the salt and vinegar.
System: Great choice! And for your candy bar? We have chocolate, caramel, or peanut butter.
User: Chocolate please.
System: Excellent! And what kind of drink? We have soda, water, or juice.
User: I'll take a soda.
System: Alright, that'll be $1.50."
commerce,1377962,g,1,"User: Hi there! Just grabbing a few things.
System: What you lookin' for?
User: I'll just grab a bag of chips, a candy bar, and a drink.
System: That sound like a lil' party! What kinda chips you want? We got salt and vinegar, BBQ, or sour cream and onion.
User: Um, I'll go with the salt and vinegar.
System: Aight, good pick! Now, what kinda candy bar you want? We got chocolate, caramel, or peanut butter.
User: Chocolate please.
System: Alright then! What kinda drink you want? We got soda, water, or juice.
User: I'll take a soda.
System: Aight, that's gon' be $1.50.",TaskSet2,Task2,"User: Hi there! Just grabbing a few things.
System: No problem, what do you need?
User: I'll just grab a bag of chips, a candy bar, and a drink.
System: That sounds like a party! Which kind of chips would you like? We have salt and vinegar, BBQ, or sour cream and onion.
User: Um, I'll go with the salt and vinegar.
System: Great choice! And for your candy bar? We have chocolate, caramel, or peanut butter.
User: Chocolate please.
System: Excellent! And what kind of drink? We have soda, water, or juice.
User: I'll take a soda.
System: Alright, that'll be $1.50."
commerce,1377962,g,2,"User: Hi there! Just grabbing a few things.
System: What you lookin' for?
User: I'll just grab a bag of chips, a candy bar, and a drink.
System: Oh, that's soundin' like a lil' treat! What kinda chips you want? We got salt and vinegar, BBQ, or sour cream and onion.
User: Um, I'll go with the salt and vinegar.
System: Aight then, good pick! Now, what about that candy bar? We got chocolate, caramel, or peanut butter.
User: Chocolate please.
System: Alright then! What kinda drink you want? We got soda, water, or juice.
User: I'll take a soda.
System: Aight, that's gon' be $1.50.",TaskSet2,Task3,"User: Hi there! Just grabbing a few things.
System: No problem, what do you need?
User: I'll just grab a bag of chips, a candy bar, and a drink.
System: That sounds like a party! Which kind of chips would you like? We have salt and vinegar, BBQ, or sour cream and onion.
User: Um, I'll go with the salt and vinegar.
System: Great choice! And for your candy bar? We have chocolate, caramel, or peanut butter.
User: Chocolate please.
System: Excellent! And what kind of drink? We have soda, water, or juice.
User: I'll take a soda.
System: Alright, that'll be $1.50."
commerce,1377962,c,2,"User: Hi there! Just grabbing a few things.
System: Hey there sugar, whatchu need today?
User: I'll just grab a bag of chips, a candy bar, and a drink.
System: Look here, that's soundin' like a lil' celebration! Which chips you finna get? We got salt and vinegar, BBQ, or sour cream and onion.
User: Um, I'll go with the salt and vinegar.
System: Mmhmm, that's what I'm talkin bout! Now for that candy bar - we got chocolate up in here, caramel too, and some peanut butter ones if that's yo style.
User: Chocolate please.
System: Listen here, what kinda drink you want? Got some soda, water, and juice right over here.
User: I'll take a soda.
System: Well now, that's gon' be $1.50 for ya.",TaskSet2,Task4,"User: Hi there! Just grabbing a few things.
System: No problem, what do you need?
User: I'll just grab a bag of chips, a candy bar, and a drink.
System: That sounds like a party! Which kind of chips would you like? We have salt and vinegar, BBQ, or sour cream and onion.
User: Um, I'll go with the salt and vinegar.
System: Great choice! And for your candy bar? We have chocolate, caramel, or peanut butter.
User: Chocolate please.
System: Excellent! And what kind of drink? We have soda, water, or juice.
User: I'll take a soda.
System: Alright, that'll be $1.50."
commerce,1377962,g,0,"User: Hi there! Just grabbing a few things.
System: Sure thing, what can I help you find?
User: I'll just grab a bag of chips, a candy bar, and a drink.
System: Oh, that sounds fun! What kind of chips are you thinking? We've got salt and vinegar, BBQ, or sour cream and onion.
User: Um, I'll go with the salt and vinegar.
System: Alright, good pick! What about the candy bar? We've got chocolate, caramel, or peanut butter.
User: Chocolate please.
System: Great choice! Now, what kind of drink would you like? We've got soda, water, or juice.
User: I'll take a soda.
System: Alright, that comes to $1.50.",TaskSet2,Task5,"User: Hi there! Just grabbing a few things.
System: No problem, what do you need?
User: I'll just grab a bag of chips, a candy bar, and a drink.
System: That sounds like a party! Which kind of chips would you like? We have salt and vinegar, BBQ, or sour cream and onion.
User: Um, I'll go with the salt and vinegar.
System: Great choice! And for your candy bar? We have chocolate, caramel, or peanut butter.
User: Chocolate please.
System: Excellent! And what kind of drink? We have soda, water, or juice.
User: I'll take a soda.
System: Alright, that'll be $1.50."
commerce,1377962,l,2,"User: Hi there! Just grabbing a few things.
System: Ain't nothin' to it, what can I help you find?
User: I'll just grab a bag of chips, a candy bar, and a drink.
System: Looks like you're gettin' ready for a lil' somethin'. What kinda chips you in the mood for - salt and vinegar, BBQ, or sour cream and onion?
User: Um, I'll go with the salt and vinegar.
System: Now that you got them chips, what's the move with the candy bar? We got chocolate, caramel, or peanut butter.
User: Chocolate please.
System: Now you got your chips and candy, what's good with the drink? We got soda, water, or juice.
User: I'll take a soda.
System: Your total comes out to be $1.50, hun.",TaskSet2,Task6,"User: Hi there! Just grabbing a few things.
System: No problem, what do you need?
User: I'll just grab a bag of chips, a candy bar, and a drink.
System: That sounds like a party! Which kind of chips would you like? We have salt and vinegar, BBQ, or sour cream and onion.
User: Um, I'll go with the salt and vinegar.
System: Great choice! And for your candy bar? We have chocolate, caramel, or peanut butter.
User: Chocolate please.
System: Excellent! And what kind of drink? We have soda, water, or juice.
User: I'll take a soda.
System: Alright, that'll be $1.50."
commerce,1377962,c,1,"User: Hi there! Just grabbing a few things.
System: Hey there, what can I help you find?
User: I'll just grab a bag of chips, a candy bar, and a drink.
System: Well look at you gettin' some snacks! Which chips you want? We got salt and vinegar, BBQ, or sour cream and onion.
User: Um, I'll go with the salt and vinegar.
System: I see you like them salt and vinegar chips - that's what's up. Now for that candy bar, we got chocolate, caramel, or peanut butter ones right here.
User: Chocolate please.
System: Alright now, for your drink we got soda, water, or juice - which one you want?
User: I'll take a soda.
System: That's gonna be $1.50 for you.",TaskSet2,Task7,"User: Hi there! Just grabbing a few things.
System: No problem, what do you need?
User: I'll just grab a bag of chips, a candy bar, and a drink.
System: That sounds like a party! Which kind of chips would you like? We have salt and vinegar, BBQ, or sour cream and onion.
User: Um, I'll go with the salt and vinegar.
System: Great choice! And for your candy bar? We have chocolate, caramel, or peanut butter.
User: Chocolate please.
System: Excellent! And what kind of drink? We have soda, water, or juice.
User: I'll take a soda.
System: Alright, that'll be $1.50."
commerce,1377962,c,3,"User: Hi there! Just grabbing a few things.
System: Ayo, whatchu need from here, sugar?
User: I'll just grab a bag of chips, a candy bar, and a drink.
System: Mmhmm, look like you finna have a lil function! We got dem salt n vinegar chips, BBQ ones, or dat sour cream n onion - which ones you want?
User: Um, I'll go with the salt and vinegar.
System: Mmmm, dat's what I'm talkin bout! Now fo' dat candy situation - we got chocolate up in here, caramel if dat's yo thing, or you can get down wit dat peanut butter one.
User: Chocolate please.
System: Aight den, what kinda drink you finna get? We got dat soda, water, or if you want sum juice we got dat too.
User: I'll take a soda.
System: Lemme tell you what it come to - dat's gon be a dollar fifty, feel me?",TaskSet2,Task8,"User: Hi there! Just grabbing a few things.
System: No problem, what do you need?
User: I'll just grab a bag of chips, a candy bar, and a drink.
System: That sounds like a party! Which kind of chips would you like? We have salt and vinegar, BBQ, or sour cream and onion.
User: Um, I'll go with the salt and vinegar.
System: Great choice! And for your candy bar? We have chocolate, caramel, or peanut butter.
User: Chocolate please.
System: Excellent! And what kind of drink? We have soda, water, or juice.
User: I'll take a soda.
System: Alright, that'll be $1.50."
commerce,1377962,l,1,"User: Hi there! Just grabbing a few things.
System: No worries, what can I help you find?
User: I'll just grab a bag of chips, a candy bar, and a drink.
System: Looks like you're gettin' ready for a little somethin'. What kinda chips you in the mood for? We got salt and vinegar, BBQ, or sour cream and onion.
User: Um, I'll go with the salt and vinegar.
System: Now that you got them chips, what's gonna satisfy your sweet tooth?
User: Chocolate please.
System: Now you got your chips and chocolate, what's gonna quench your thirst?
User: I'll take a soda.
System: Your total comes out to be $1.50.",TaskSet2,Task9,"User: Hi there! Just grabbing a few things.
System: No problem, what do you need?
User: I'll just grab a bag of chips, a candy bar, and a drink.
System: That sounds like a party! Which kind of chips would you like? We have salt and vinegar, BBQ, or sour cream and onion.
User: Um, I'll go with the salt and vinegar.
System: Great choice! And for your candy bar? We have chocolate, caramel, or peanut butter.
User: Chocolate please.
System: Excellent! And what kind of drink? We have soda, water, or juice.
User: I'll take a soda.
System: Alright, that'll be $1.50."
commerce,1377962,l,3,"User: Hi there! Just grabbing a few things.
System: Ain't no thang, whatcha lookin' fo'?
User: I'll just grab a bag of chips, a candy bar, and a drink.
System: Dat sound like a lil' somethin' goin' on. Which kinda chips you got a hankerin' fo'? We got salt 'n vinegar, BBQ, or sour cream 'n onion.
User: Um, I'll go with the salt and vinegar.
System: Now dat we got da chips out da way, what kinda candy bar you tryna cop? We got chocolate, caramel, or peanut butter.
User: Chocolate please.
System: A'ight den, now we got da chips 'n candy bar, lemme ask, what you sippin' on?
User: I'll take a soda.
System: Dat's gonna run ya $1.50, hun.",TaskSet2,Task10,"User: Hi there! Just grabbing a few things.
System: No problem, what do you need?
User: I'll just grab a bag of chips, a candy bar, and a drink.
System: That sounds like a party! Which kind of chips would you like? We have salt and vinegar, BBQ, or sour cream and onion.
User: Um, I'll go with the salt and vinegar.
System: Great choice! And for your candy bar? We have chocolate, caramel, or peanut butter.
User: Chocolate please.
System: Excellent! And what kind of drink? We have soda, water, or juice.
User: I'll take a soda.
System: Alright, that'll be $1.50."
healthcare,5506221,g,2,"User: So, I was wondering about this drug I heard of. It's called Adderall.
System: What you tryna find out 'bout it?
User: Well, I've heard that it can be used to treat ADHD and I was wondering if it could help me focus better.
System: Adderall a stimulant med that folks use to treat ADHD. It can help wit focus and concentration, but it ain't no magic fix, ya feel me? It don't cure ADHD. You gotta make sure you talk to your doctor 'bout any side effects before you start takin' it.
User: Okay, so it won't cure my ADHD but it could help me focus better?
System: That's right. You thinkin' 'bout takin' Adderall?
User: Yes, I was thinking about it.
System: Aight, so let's go over some possible side effects. Adderall might raise your heart rate and blood pressure, give you headaches, mess with your stomach, or even cause anxiety. Plus, it's a controlled substance, so there's a risk for abuse and addiction.
User: Yeah, I've heard that it's a study drug and that a lot of college students use it to help them focus.
System: Yeah, that's true. But like I said, Adderall ain't no magic pill, and it ain't gon' make you smarter. It can help you focus better if you use it right, but there's still a chance for abuse and addiction. You should really talk to your doctor first to see if Adderall's the right move for you.",TaskSet3,Task1,"User: So, I was wondering about this drug I heard of. It's called Adderall.
System: Yes, what would you like to know about it?
User: Well, I've heard that it can be used to treat ADHD and I was wondering if it could help me focus better.
System: Adderall is a type of stimulant medication that can be used to treat ADHD. It can help improve focus and concentration. However, it is important to note that Adderall is not a magic pill and it will not cure ADHD. It is also important to talk to your doctor about any potential side effects before starting the medication.
User: Okay, so it won't cure my ADHD but it could help me focus better?
System: That's correct. Are you considering taking Adderall?
User: Yes, I was thinking about it.
System: Okay, well let's talk about some potential side effects. Adderall can cause increased heart rate and blood pressure, headaches, stomach upset, and anxiety. It is also a controlled substance, which means it has the potential for abuse and addiction.
User: Yeah, I've heard that it's a study drug and that a lot of college students use it to help them focus.
System: Yes, that is true. However, as I said before, Adderall is not a magic pill and it will not make you smarter. It can help you focus better if used correctly, but there is also the potential for abuse and addiction. I would recommend talking to your doctor about whether or not Adderall is right for you before starting the medication."
